,index,mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
9777,62111,gdb_62112,CC(CNC=O)N1CC1,3.46442,0.81992,0.72018,4.5878,81.71,-0.2395,0.0413,0.2808,1603.0566,0.182055,-420.401953,-420.392079,-420.391135,-420.43789,35.632
9778,24983,gdb_24984,C1CNc2c1oc(=O)[nH]2,4.71259,1.27857,1.02486,5.3992,67.93,-0.1881,0.0345,0.2226,1093.3236,0.11597,-453.981773,-453.974727,-453.973783,-454.013284,26.994
9779,117703,gdb_117704,CCCC(C)(C)NC=O,3.65367,0.77521,0.75227,3.7026,86.81,-0.2447,0.0327,0.2774,1659.4337,0.215175,-405.591014,-405.579764,-405.57882,-405.627188,41.163
9780,61656,gdb_61657,CC(CN1CCC1)C#N,3.90423,0.78827,0.75018,4.3651,84.5,-0.2298,0.0397,0.2695,1585.934,0.182717,-383.264794,-383.255214,-383.254269,-383.299963,34.629
9781,52569,gdb_52570,CC#CC(=O)CNC=O,4.00476,0.6426,0.55756,4.0706,79.13,-0.2501,-0.0649,0.1852,1905.2243,0.121229,-437.904477,-437.894139,-437.893195,-437.943922,33.549
9782,67578,gdb_67579,OC12C3OC3C3C1CC23,2.9595,2.01108,1.50654,2.6986,70.04,-0.2458,0.0665,0.3123,884.0606,0.137101,-421.747204,-421.740655,-421.739711,-421.777659,27.677
9783,79197,gdb_79198,CC1C2C3CC(C3)C12O,2.32814,1.86923,1.36947,1.2784,81.77,-0.2395,0.0852,0.3247,1036.8897,0.184263,-387.040189,-387.032281,-387.031336,-387.07206,32.59
9784,92924,gdb_92925,OC1CC=CC(C1)C#N,2.44387,1.34479,1.02244,3.9795,77.28,-0.2683,-0.0034,0.2648,1186.9022,0.149,-401.977491,-401.96912,-401.968175,-402.01057,31.771
9785,115863,gdb_115864,CC12CC1CCC2CO,2.36618,1.36047,1.02831,1.193,85.0,-0.2539,0.0794,0.3333,1264.8474,0.206551,-388.295611,-388.28634,-388.285396,-388.32925,36.117
9786,78161,gdb_78162,CC1C2C(C)NC(=O)N12,2.27879,1.69917,1.33012,4.8744,75.35,-0.247,0.0346,0.2816,1051.7647,0.160255,-419.23261,-419.224071,-419.223127,-419.265491,32.578
9787,77799,gdb_77800,CC1C2C(=O)NC12C=O,2.50839,1.41892,1.08025,3.9271,71.95,-0.2564,-0.0415,0.2149,1122.5401,0.122914,-437.890551,-437.882198,-437.881253,-437.923633,30.793
9788,122881,gdb_122882,CCOCCC(C)(C)C,3.72564,0.58847,0.58074,0.8865,94.24,-0.2474,0.0736,0.3209,2144.9581,0.248595,-390.700787,-390.688633,-390.687689,-390.738761,43.971
9789,34782,gdb_34783,C#CC12CC(O1)C2C#N,2.34302,1.65393,1.14092,4.8332,73.79,-0.268,-0.0119,0.2561,1047.7546,0.099467,-399.45051,-399.442856,-399.441912,-399.482768,29.045
9790,42521,gdb_42522,O=C1C(OC1C#C)C#C,4.02392,1.06365,0.89221,0.563,73.81,-0.255,-0.0495,0.2055,1230.0038,0.085012,-419.336475,-419.327868,-419.326924,-419.370467,30.79
9791,19671,gdb_19672,C#CC1C2CC3C2N13,4.77516,1.84527,1.7255,1.8508,69.73,-0.2399,0.0282,0.2681,787.6804,0.119499,-325.417605,-325.411308,-325.410363,-325.447806,25.232
9792,87421,gdb_87422,CN1CC11C2C3CC1C23,3.37991,1.44299,1.3657,1.3417,82.89,-0.2205,0.0977,0.3181,1045.1535,0.171754,-365.925703,-365.918124,-365.91718,-365.957433,30.77
9793,66498,gdb_66499,OC12C3C1C1=NC2C3O1,3.62173,1.95042,1.68431,2.6592,63.28,-0.2087,-0.0709,0.1377,790.127,0.098599,-436.503053,-436.496631,-436.495687,-436.533187,27.174
9794,45415,gdb_45416,O=C1NC2COC1C=C2,2.74424,1.76501,1.74308,4.3323,68.1,-0.2315,-0.0208,0.2106,874.4804,0.127228,-437.912709,-437.905971,-437.905027,-437.94366,27.213
9795,115280,gdb_115281,CCC1COC(C)(C)O1,2.73041,1.18501,1.04582,0.769,81.69,-0.2471,0.0823,0.3294,1313.5681,0.20387,-425.452029,-425.441949,-425.441005,-425.487177,37.767
9796,102485,gdb_102486,COC(CO)C(=N)OC,2.38458,1.14823,0.86211,3.7177,73.89,-0.2398,0.0082,0.248,1401.3985,0.168741,-477.402049,-477.391547,-477.390603,-477.438984,36.499
9797,32722,gdb_32723,Cc1cc[nH]c1CCO,2.93109,1.00337,0.79649,1.8735,82.96,-0.1923,0.0491,0.2415,1454.3302,0.170983,-403.187261,-403.177453,-403.176509,-403.223044,35.284
9798,129058,gdb_129059,N=C1C=NN(C=O)C=N1,5.34602,1.11719,0.92408,2.9085,75.55,-0.2596,-0.0765,0.1831,1154.9374,0.091068,-448.942834,-448.935737,-448.934793,-448.974936,25.812
9799,54993,gdb_54994,[O-]C(=O)C1CC11CC[NH2+]1,2.94375,1.34226,1.10484,13.5429,74.87,-0.1718,-0.0104,0.1614,1121.5471,0.147979,-439.017339,-439.008857,-439.007913,-439.051616,31.338
9800,85643,gdb_85644,CC1CC(C#C)C(=O)N1,1.99802,1.65553,1.17326,3.9028,77.76,-0.2387,0.0216,0.2603,1121.7161,0.147671,-401.966797,-401.957973,-401.957029,-402.000393,33.291
9801,93422,gdb_93423,CC1COC(=N)C=CN1,2.66141,1.47592,1.13775,5.3015,82.91,-0.1977,-0.0031,0.1946,1124.9003,0.161463,-419.225318,-419.21682,-419.215876,-419.258489,32.572
9802,14042,gdb_14043,C1CC2(COC2)C=C1,4.68015,1.55136,1.43768,2.0297,72.86,-0.2417,0.0172,0.2589,926.242,0.155316,-347.793127,-347.785956,-347.785012,-347.825349,26.95
9803,106457,gdb_106458,CC1=CC2CC1(CO)C2,2.37135,1.65428,1.2193,1.5612,83.97,-0.2091,0.0285,0.2376,1109.4266,0.182728,-387.059695,-387.05101,-387.050066,-387.092603,34.11
9804,21788,gdb_21789,C(=O)c1noc(=O)o1,7.57896,1.37601,1.16457,2.19,47.61,-0.311,-0.1185,0.1924,891.0125,0.047506,-470.481913,-470.475677,-470.474733,-470.51285,21.145
9805,901,gdb_902,Cn1ccc(c1)O,6.96625,2.03651,1.59188,1.7744,60.31,-0.1841,0.0475,0.2317,750.6495,0.114013,-324.602433,-324.595443,-324.594499,-324.633577,25.235
9806,15735,gdb_15736,O=C(CC#N)C1CO1,2.952,1.74939,1.27033,4.7746,59.04,-0.2767,-0.0584,0.2183,926.7953,0.09387,-398.595443,-398.587689,-398.586744,-398.6287,26.438
9807,43957,gdb_43958,O=C1OC23CN(CC2)C13,3.54082,1.47111,1.44242,3.3818,68.96,-0.2492,-0.022,0.2272,943.5241,0.125617,-437.77117,-437.764594,-437.763649,-437.802005,26.821
9808,90941,gdb_90942,CC1CC2C3CC1CC23,2.76449,1.63137,1.46827,0.0517,87.1,-0.2532,0.0799,0.3331,1045.6191,0.210508,-351.182188,-351.174795,-351.17385,-351.213572,31.463
9809,109324,gdb_109325,OCC1=CCCC1C#N,1.97748,1.4933,0.89585,3.0027,78.57,-0.2489,0.0097,0.2586,1275.2145,0.148031,-401.973134,-401.96416,-401.963216,-402.007357,32.367
9810,74053,gdb_74054,C1C(=CC(=O)C(=O)N1)N,3.00987,1.38738,0.95571,8.8982,73.43,-0.2257,-0.0516,0.1741,1147.5605,0.114018,-454.006028,-453.99781,-453.996866,-454.039203,30.426
9811,122415,gdb_122416,CCCCC1CC(C)C1,4.93592,0.54595,0.52487,0.1107,97.83,-0.277,0.0886,0.3656,2279.4451,0.251471,-353.565529,-353.554581,-353.553637,-353.602365,40.523
9812,33871,gdb_33872,N#CC12CN3CC3C1N2,4.1947,1.29694,1.16018,4.6242,72.71,-0.2445,0.0053,0.2497,1044.5713,0.126674,-396.884968,-396.877947,-396.877003,-396.916335,27.705
9813,76241,gdb_76242,CC1C(C)C(=O)C1C#N,2.48503,1.36979,1.03252,5.3629,77.09,-0.2626,-0.0408,0.2218,1188.8367,0.146006,-401.978143,-401.968813,-401.967868,-402.012478,33.696
9814,91838,gdb_91839,CC1CN2CC2(C1)C#N,3.55973,1.17005,1.06182,5.1204,79.81,-0.2542,0.0188,0.2731,1191.6865,0.160735,-382.071066,-382.062768,-382.061823,-382.103828,31.848
9815,101165,gdb_101166,CCC(C)C1C(O)C1O,2.41217,1.07416,0.89247,2.0313,81.91,-0.2298,0.0511,0.2809,1435.8979,0.203547,-425.406565,-425.395808,-425.394864,-425.442771,39.716
9816,83894,gdb_83895,CC1C2COCC12C#N,2.59674,1.43715,1.20913,3.5092,76.98,-0.2689,0.0246,0.2935,1090.9486,0.148912,-401.959404,-401.951197,-401.950253,-401.992009,30.953
9817,68824,gdb_68825,CC12CC1(C)C1(CO1)C2,2.68382,1.43072,1.21414,1.6332,83.6,-0.2401,0.0867,0.3268,1144.1704,0.180707,-387.0527,-387.043603,-387.042658,-387.085935,35.178
9818,52375,gdb_52376,C#CC(=O)CCNC=O,3.49489,0.75374,0.67269,3.675,73.47,-0.2571,-0.0601,0.1971,1615.2137,0.12138,-437.887938,-437.878028,-437.877083,-437.924493,33.685
9819,76045,gdb_76046,CC1C(C#C)C11CCO1,2.47566,1.32284,1.10081,1.498,82.74,-0.2221,0.0466,0.2687,1193.6915,0.15696,-385.826198,-385.81692,-385.815976,-385.860297,34.45
9820,83573,gdb_83574,OC1C2CCC1C=CC2,2.43836,1.65884,1.56532,1.585,81.38,-0.2338,0.0235,0.2573,1004.9167,0.186158,-387.116103,-387.10845,-387.107506,-387.147706,31.49
9821,83874,gdb_83875,CC1C2OCOC(C)C12,2.09262,1.83548,1.33679,1.7445,77.99,-0.2454,0.0788,0.3242,1072.9712,0.183567,-424.217453,-424.208973,-424.208028,-424.250046,33.22
9822,12283,gdb_12284,CCC1OC(C)C1C,3.15018,1.44187,1.17712,1.598,78.28,-0.2374,0.0826,0.32,1149.2025,0.198947,-350.204527,-350.195035,-350.194091,-350.239065,34.729
9823,46355,gdb_46356,O=C1CCC1N1CCC1,3.36472,1.15397,0.90176,2.6128,80.76,-0.2158,-0.0197,0.196,1309.6914,0.170629,-403.126439,-403.117805,-403.116861,-403.160624,31.951
9824,11721,gdb_11722,CC1CC2(OC12)C=O,5.26925,1.39532,1.2353,2.7448,67.13,-0.2589,-0.0383,0.2205,985.6476,0.128766,-383.716191,-383.708563,-383.707619,-383.748134,28.068
9825,45403,gdb_45404,O=C1OC2CNC12C#C,2.28892,1.80853,1.25827,4.8792,68.49,-0.2474,-0.0151,0.2323,990.9189,0.100331,-436.63418,-436.626586,-436.625642,-436.666346,28.587
9826,63258,gdb_63259,CC1(CC(=O)C(=O)C1)O,2.66283,1.31989,1.09536,4.4433,68.81,-0.2361,-0.0899,0.1462,1133.7137,0.133294,-459.002773,-458.99401,-458.993065,-459.036154,33.164
9827,119071,gdb_119072,CCC1(CCC1)CCO,2.08645,1.09184,0.85253,1.379,88.53,-0.2615,0.0765,0.338,1501.6225,0.22827,-389.480377,-389.469821,-389.468877,-389.515971,39.514
9828,16627,gdb_16628,CC1C2CN2CC1=O,3.03151,2.29227,1.53162,1.8404,67.15,-0.2285,-0.025,0.2035,850.0809,0.142749,-363.86551,-363.858287,-363.857343,-363.896918,27.635
9829,61503,gdb_61504,CN(CC(O)C#N)C=O,3.7237,0.83021,0.76292,1.415,71.7,-0.2585,-0.0046,0.2539,1467.4771,0.134055,-455.16826,-455.158186,-455.157242,-455.204514,34.272
9830,5360,gdb_5361,c1c(cncn1)C=O,5.5809,1.61137,1.25035,1.601,63.77,-0.269,-0.0872,0.1818,874.8874,0.086076,-377.580268,-377.574108,-377.573164,-377.610836,22.017
9831,19583,gdb_19584,CC1C2CC1C1CC21,3.96671,1.92233,1.776,0.1042,77.68,-0.2476,0.1012,0.3488,854.9411,0.179978,-311.829298,-311.822722,-311.821778,-311.859449,27.966
9832,52502,gdb_52503,CC#CC#CCOC=N,4.45161,0.51103,0.46654,4.1617,95.21,-0.2429,-0.0258,0.2171,2282.1249,0.121596,-400.696845,-400.686477,-400.685533,-400.736117,33.858
9833,46883,gdb_46884,O=C1CCN2CC2C=C1,3.30947,1.38656,1.05803,3.1571,80.33,-0.2364,-0.0552,0.1813,1119.4774,0.149473,-401.944371,-401.936842,-401.935898,-401.976564,29.483
9834,9523,gdb_9524,CCC1(N)COC1=O,2.79468,1.83621,1.5386,2.8779,63.7,-0.2431,0.0073,0.2504,914.2378,0.142064,-401.021617,-401.013236,-401.012292,-401.054369,30.417
9835,74691,gdb_74692,CC1=CC2CC(O)(C2)C1,2.83913,1.45819,1.14923,1.4264,84.04,-0.2259,0.0232,0.2491,1143.7232,0.183352,-387.099471,-387.091245,-387.090301,-387.131501,33.734
9836,79088,gdb_79089,CC1C2C3C=CC2C13C,2.89824,1.59948,1.36837,0.3246,86.86,-0.2152,0.01,0.2253,1053.4441,0.182941,-349.911065,-349.903074,-349.90213,-349.942874,32.692
9837,32540,gdb_32541,CCc1c[nH]cnc1=O,2.88836,1.43459,1.03179,6.9485,77.73,-0.2308,-0.022,0.2088,1151.9174,0.138023,-418.074246,-418.066109,-418.065165,-418.107217,30.387
9838,107532,gdb_107533,OCC12CN1CC2C#N,2.03801,1.62686,1.10277,2.7191,72.32,-0.2626,0.0178,0.2805,1121.4071,0.136216,-417.965972,-417.957454,-417.956509,-417.999732,31.202
9839,94646,gdb_94647,CC1CCC1CNC=O,3.11941,0.86496,0.72636,3.7228,84.17,-0.2481,0.0347,0.2828,1597.362,0.194318,-404.368754,-404.358888,-404.357943,-404.404923,35.812
9840,83502,gdb_83503,OC1C2COC1C(=O)C2,2.88213,1.5078,1.45711,2.5767,66.98,-0.2354,-0.0313,0.2041,965.8987,0.13754,-458.980161,-458.972922,-458.971978,-459.011672,28.817
9841,37787,gdb_37788,C1C2C3CC1N=COC23,2.49635,2.22342,1.70771,2.2236,74.08,-0.2339,0.0242,0.2581,869.091,0.152418,-401.954968,-401.948634,-401.94769,-401.985409,26.507
9842,61947,gdb_61948,CN(CCC#N)CC#C,5.60971,0.61396,0.58419,3.7944,83.65,-0.2373,0.0271,0.2644,1844.3855,0.156789,-382.031961,-382.021615,-382.020671,-382.068339,36.331
9843,90201,gdb_90202,CC1CC23OC4C2CC134,3.03303,1.74732,1.5729,1.8152,79.44,-0.2101,0.0636,0.2737,945.2236,0.158774,-385.736509,-385.729271,-385.728327,-385.767607,30.056
9844,76884,gdb_76885,CC1C2CCC(O2)C1O,2.28103,1.79702,1.49247,1.1047,75.97,-0.2425,0.0631,0.3056,1011.4781,0.185172,-424.240417,-424.232371,-424.231427,-424.272673,32.367
9845,101083,gdb_101084,CCC(C)C1(CC1)C=O,2.52382,0.99881,0.9662,2.8145,86.28,-0.2455,-0.0208,0.2247,1423.2104,0.203357,-388.300807,-388.290304,-388.289359,-388.336392,38.599
9846,76103,gdb_76104,OC1C(C#N)C1C1CN1,2.43723,1.26382,1.01895,5.1889,74.21,-0.2465,0.0211,0.2676,1205.3614,0.135934,-417.967194,-417.958414,-417.95747,-418.001339,31.914
9847,62660,gdb_62661,CC1(O)C2C3OC2C13O,2.69152,1.6129,1.46139,3.4745,67.22,-0.225,0.059,0.284,968.0632,0.133116,-458.863286,-458.855041,-458.854097,-458.895384,32.399
9848,68719,gdb_68720,CC12NC1(C#C)C1OC21,2.4683,1.65333,1.32669,1.5256,75.43,-0.25,0.0238,0.2738,1010.0694,0.122345,-400.640452,-400.632389,-400.631445,-400.672788,31.168
9849,51515,gdb_51516,O=CCC1NC(=O)C=C1,3.38618,1.12248,0.89445,5.3735,72.07,-0.243,-0.0403,0.2027,1245.4108,0.124072,-437.942588,-437.934426,-437.933482,-437.97605,29.769
9850,29342,gdb_29343,Cc1c[nH]c(c1C#N)O,1.97553,1.9082,0.9765,4.9175,75.04,-0.2101,0.0086,0.2187,1137.2987,0.113427,-416.872722,-416.864185,-416.863241,-416.905878,31.269
9851,49188,gdb_49189,O=CC1=CC2CCC1C2,3.33703,1.319,1.21449,3.4429,82.73,-0.2457,-0.0544,0.1913,1092.3313,0.162227,-385.921682,-385.914447,-385.913503,-385.953458,28.93
9852,128612,gdb_128613,COc1concc1=O,2.70336,1.54992,0.99136,3.8227,69.04,-0.2437,-0.0666,0.1771,1111.1974,0.100495,-473.794837,-473.787177,-473.786233,-473.827284,28.008
9853,133855,gdb_133856,OC12CC34CC=C(C13)C24,3.39337,1.65217,1.37761,1.4779,81.04,-0.2185,-0.0383,0.1802,948.1845,0.135036,-384.576055,-384.568668,-384.567724,-384.607015,30.795
9854,128830,gdb_128831,Cc1c(non1)COC,3.2533,1.10187,0.86222,4.4693,71.03,-0.2758,-0.0359,0.2399,1324.7411,0.134392,-455.101126,-455.092049,-455.091105,-455.135884,31.349
9855,24309,gdb_24310,C1C2NCC3=C2N1C=N3,3.02464,2.30498,1.50049,2.8095,73.85,-0.2079,-0.0277,0.1802,848.5249,0.128381,-396.861715,-396.855506,-396.854561,-396.89204,25.381
9856,95486,gdb_95487,CC1CNC=CC(=O)N1,2.13644,1.65777,0.97517,5.9769,80.57,-0.2067,-0.003,0.2037,1204.5693,0.161664,-419.253603,-419.244864,-419.24392,-419.287014,33.084
9857,51202,gdb_51203,O=CCC12CC3C1OC23,3.85083,1.11074,0.99964,1.9467,72.96,-0.2413,-0.0268,0.2145,1184.6457,0.134343,-421.737152,-421.729441,-421.728497,-421.770361,28.895
9858,85451,gdb_85452,CC1OC(=O)NC11CC1,2.66924,1.51402,1.0887,4.9829,72.28,-0.2438,0.0524,0.2962,1121.4634,0.148121,-439.12812,-439.119941,-439.118997,-439.160835,31.598
9859,109822,gdb_109823,COC1C(C)C1CC#N,2.42706,1.07006,0.85964,5.0949,80.27,-0.253,0.0442,0.2973,1409.5822,0.169245,-403.139659,-403.129515,-403.128571,-403.175682,35.712
9860,6625,gdb_6626,CC#CCNC(=O)C,5.54001,0.77321,0.72606,3.7599,75.28,-0.2392,0.0307,0.27,1584.2357,0.139489,-363.876204,-363.865988,-363.865044,-363.915089,33.118
9861,128276,gdb_128277,CNc1ncc(nn1)O,5.05633,1.0745,0.89164,1.4379,74.06,-0.2138,-0.0602,0.1536,1243.7622,0.113612,-450.1487,-450.140527,-450.139583,-450.181788,29.672
9862,50860,gdb_50861,N=COC(=O)NC1CC1,5.8719,0.74236,0.68732,2.2584,73.29,-0.2642,0.0041,0.2683,1614.8217,0.1356,-455.169999,-455.16087,-455.159926,-455.205168,32.051
9863,94098,gdb_94099,CC1OCC(NC=O)=C1,3.39866,1.03632,0.83251,2.7989,77.78,-0.2217,-0.0098,0.2118,1366.3941,0.147309,-439.1194,-439.110499,-439.109555,-439.153672,32.135
9864,126872,gdb_126873,CCN=C1N=CON=N1,1.50793,1.13674,0.69304,3.1719,72.7,-0.2587,-0.0361,0.2226,1575.6053,0.106537,-450.185057,-450.172815,-450.171871,-450.22917,35.234
9865,127846,gdb_127847,CN=c1cc[nH]nc1N,2.68297,1.55526,0.99116,2.7125,85.18,-0.1828,-0.0118,0.1709,1159.3074,0.13811,-414.2054,-414.197013,-414.196069,-414.238049,32.115
9866,97828,gdb_97829,CCC#CC1COC1=N,3.94039,0.70417,0.6373,2.4996,83.44,-0.2515,0.022,0.2735,1785.6524,0.14678,-401.922,-401.912511,-401.911566,-401.959528,33.081
9867,18738,gdb_18739,CC1CC2OC(=N)C12,3.11776,2.2064,1.57442,2.6913,68.82,-0.2578,0.0248,0.2826,849.9466,0.143016,-363.851244,-363.844092,-363.843147,-363.882647,27.43
9868,3792,gdb_3793,CNc1ccon1,7.68896,1.98786,1.61388,3.2565,56.0,-0.2186,0.0037,0.2223,735.8439,0.103118,-340.622406,-340.616019,-340.615075,-340.652921,22.767
9869,90271,gdb_90272,CC1=C2CC(O)C2OC1,2.47526,1.57943,1.26367,2.5715,79.76,-0.2172,0.0144,0.2316,1082.6158,0.158629,-422.992711,-422.984129,-422.983185,-423.025804,32.4
9870,71290,gdb_71291,CC12CC3C(COC1)N23,2.61739,1.92208,1.46449,0.5533,77.79,-0.23,0.0891,0.3191,972.4129,0.173035,-403.113861,-403.106435,-403.105491,-403.145119,30.532
9871,69541,gdb_69542,OC12CC1C1(O)CC2C1,2.97566,1.55266,1.3911,2.1637,74.33,-0.2429,0.0773,0.3202,997.286,0.159951,-422.979767,-422.972211,-422.971266,-423.010997,31.998
9872,7071,gdb_7072,CC(CC#N)OC=O,2.22139,1.75978,1.03887,5.846,62.89,-0.2872,-0.0024,0.2848,1086.1043,0.116709,-399.840501,-399.831772,-399.830828,-399.874805,29.524
9873,116060,gdb_116061,OCC1OCC=CCO1,2.98701,1.27477,0.98424,3.4976,73.95,-0.2516,0.0111,0.2627,1219.5265,0.159385,-460.147508,-460.138828,-460.137884,-460.18127,32.22
9874,101560,gdb_101561,CC(CO)OC(=N)CO,3.27831,0.82616,0.72723,2.846,73.14,-0.2596,0.031,0.2907,1588.1338,0.168388,-477.42186,-477.411029,-477.410084,-477.458808,37.753
9875,60374,gdb_60375,CC(O)COC(C)C=O,3.16905,0.76496,0.6993,2.1001,76.17,-0.2605,-0.0343,0.2262,1676.6785,0.178027,-461.364856,-461.353778,-461.352834,-461.40265,38.577
9876,36692,gdb_36693,N#CCCC1CC2CN12,4.67863,0.7915,0.74762,4.3973,79.65,-0.2449,0.0385,0.2834,1517.1928,0.160251,-382.040358,-382.031855,-382.03091,-382.074393,31.538
9877,70664,gdb_70665,CC12NC1CCC2C=O,2.45237,1.47459,1.09542,3.4302,79.36,-0.2307,-0.016,0.2147,1159.0282,0.171352,-403.155857,-403.147195,-403.146251,-403.189454,32.853
9878,91835,gdb_91836,CC1CC2OC2(C1)C#C,3.63244,1.17952,1.08475,1.8775,82.07,-0.2514,0.0268,0.2782,1187.7844,0.158538,-385.858861,-385.850404,-385.84946,-385.89152,33.19
9879,46285,gdb_46286,O=C1CCC11CN=CO1,3.12958,1.40717,1.26646,2.9239,69.71,-0.2427,-0.0406,0.2021,1027.7489,0.124556,-437.903231,-437.8956,-437.894656,-437.936159,28.16
9880,5355,gdb_5356,c1ncnc(n1)C#N,6.44601,1.65191,1.31493,3.5279,59.7,-0.304,-0.1045,0.1995,819.1745,0.063413,-372.550957,-372.545154,-372.54421,-372.581123,20.368
9881,71929,gdb_71930,CC12CC3OC(C=C1)C23,2.84071,1.93991,1.48288,1.8631,78.57,-0.2322,0.0024,0.2346,942.3593,0.160892,-385.868098,-385.86109,-385.860146,-385.898956,29.318
9882,122484,gdb_122485,OCCNC1CC1C#N,2.54386,0.97497,0.7765,4.0936,77.75,-0.2256,0.0305,0.2561,1481.838,0.159039,-419.188188,-419.178511,-419.177567,-419.223819,34.568
9883,92349,gdb_92350,CN1CC2COC(C1)O2,2.96927,1.5526,1.39663,1.7212,74.39,-0.216,0.0823,0.2983,1024.5754,0.173769,-440.283706,-440.27625,-440.275306,-440.31533,29.801
9884,9930,gdb_9931,CC1C(N)C1(O)C#N,3.18078,1.56592,1.42074,6.0689,66.44,-0.2488,0.0224,0.2712,947.918,0.129891,-379.912291,-379.903785,-379.90284,-379.944891,31.234
9885,50839,gdb_50840,C1CN(C1)C(=O)NC=O,4.55938,0.92615,0.79516,6.7021,73.14,-0.2463,-0.0082,0.2382,1400.4208,0.136238,-455.18193,-455.172971,-455.172027,-455.21691,30.826
9886,122594,gdb_122595,CCCOC1COC1=N,3.7559,0.7827,0.68173,1.6763,77.72,-0.2536,0.0162,0.2698,1684.1607,0.169778,-440.274412,-440.264708,-440.263763,-440.310318,34.161
9887,52484,gdb_52485,CC#CC#CC1CN1C,5.5406,0.55505,0.52549,1.5798,104.58,-0.2165,-0.0121,0.2043,2116.6001,0.14532,-364.740203,-364.730025,-364.729081,-364.777702,35.071
9888,14857,gdb_14858,OCC1OCC1C#N,3.1751,1.61951,1.18679,3.1235,61.26,-0.2685,0.01,0.2785,977.1426,0.119021,-399.782989,-399.775144,-399.7742,-399.815959,27.533
9889,12174,gdb_12175,CC1C(OC1=N)C=O,3.29707,1.6657,1.25181,3.5057,63.83,-0.2636,-0.0411,0.2225,963.7044,0.117234,-399.804577,-399.79664,-399.795696,-399.837456,27.832
9890,109959,gdb_109960,CCC1C(C)OC1=NC,1.79989,1.46781,0.89034,2.2041,85.78,-0.2439,0.0341,0.278,1404.2965,0.192703,-404.359854,-404.349467,-404.348523,-404.395581,37.101
9891,43851,gdb_43852,C1CC12CC(=O)C=CN2,2.91479,1.45248,1.10351,5.3212,80.7,-0.21,-0.025,0.185,1110.1538,0.149086,-401.97233,-401.964513,-401.963569,-402.004526,31.002
9892,86779,gdb_86780,CC1C(O)CN1CC#C,3.60339,0.94595,0.81361,1.0851,81.56,-0.2136,0.0463,0.2599,1426.8305,0.168334,-403.079368,-403.069444,-403.0685,-403.114292,36.621
9893,93626,gdb_93627,CC1C(O)COC1C#N,2.02871,1.6652,1.36101,4.9942,71.41,-0.2765,0.0237,0.3002,1050.9625,0.147271,-439.097291,-439.088226,-439.087282,-439.13124,32.885
9894,100729,gdb_100730,CCC(O)C([NH3+])C([O-])=O,2.5554,1.11599,0.82588,4.9141,71.3,-0.2528,0.0026,0.2554,1396.4801,0.170493,-477.458979,-477.44914,-477.448195,-477.494152,36.337
9895,106054,gdb_106055,OCC12C3C(CN13)C2O,2.89223,1.60305,1.20627,1.9633,70.76,-0.2387,0.0556,0.2943,1036.0374,0.148253,-439.00208,-438.994188,-438.993244,-439.034273,30.89
9896,108593,gdb_108594,COC12COCC1C2O,2.63961,1.4184,1.24265,1.2597,70.68,-0.2294,0.0666,0.296,1098.0737,0.159137,-460.128845,-460.120268,-460.119324,-460.16197,32.439
9897,31882,gdb_31883,CCc1cnc([nH]1)C#N,4.11047,0.95817,0.81617,6.2161,81.65,-0.2406,-0.0369,0.2037,1379.5907,0.126099,-396.99175,-396.983395,-396.98245,-397.025594,30.016
9898,26524,gdb_26525,Cc1c(occc1=O)C,2.30452,1.81406,1.02802,3.9845,78.51,-0.2322,-0.0304,0.2018,1126.6588,0.13548,-421.889935,-421.881203,-421.880258,-421.924023,31.492
9899,28415,gdb_28416,Cc1cc(ccc1N)O,3.03006,1.31341,0.92251,1.8846,84.6,-0.1816,0.0089,0.1906,1238.5692,0.148693,-402.02252,-402.013951,-402.013007,-402.055048,33.68
9900,46901,gdb_46902,N=C1OCC2NC2CO1,3.49662,1.41151,1.08578,4.5111,69.97,-0.2537,0.032,0.2857,1080.2863,0.138384,-455.112844,-455.105349,-455.104405,-455.145259,28.782
9901,96859,gdb_96860,CN=C1CC(C)N1C=O,2.26063,1.42457,0.93942,3.8417,82.16,-0.2457,-0.021,0.2247,1277.4782,0.158117,-419.229955,-419.22048,-419.219536,-419.26456,33.97
9902,62407,gdb_62408,CC1(C#C)N2CC2C1=O,2.36716,1.59251,1.37675,2.0104,76.06,-0.2432,-0.0331,0.2101,1016.8233,0.121726,-400.67937,-400.670861,-400.669917,-400.712192,32.092
9903,84497,gdb_84498,CC1C=CC2(CN2)C1O,3.04848,1.37485,1.11685,2.0601,82.13,-0.2214,0.0157,0.2371,1155.0154,0.171232,-403.126476,-403.117822,-403.116878,-403.159452,33.869
9904,32271,gdb_32272,c1cc(c(nc1)N)CO,2.58173,1.48382,0.9556,0.8317,78.98,-0.2143,-0.0109,0.2034,1181.1169,0.138655,-418.067858,-418.059787,-418.058843,-418.100457,31.083
9905,82759,gdb_82760,OC1C2CC3N2CC13O,2.36108,2.15457,1.57392,2.1997,70.2,-0.2313,0.0562,0.2876,901.9126,0.149371,-439.023651,-439.01646,-439.015516,-439.054652,29.865
9906,71618,gdb_71619,CC12CC3OCC1C3O2,3.07461,1.68187,1.57973,1.4025,73.14,-0.2305,0.0902,0.3207,940.0603,0.161344,-423.012868,-423.005933,-423.004989,-423.04377,28.889
